"gain" "loss" "deck" "trial" "subjID"
50 0 3 68 262
50 -50 3 69 262
50 0 3 70 262
50 -50 3 71 262
50 0 3 72 262
50 0 3 73 262
50 0 3 74 262
50 -50 3 75 262
50 0 3 76 262
50 -50 3 77 262
50 0 3 78 262
50 -50 3 79 262
50 -50 3 80 262
50 -50 3 81 262
50 0 3 82 262
50 0 3 83 262
50 0 3 84 262
50 0 3 85 262
50 -50 3 86 262
50 -50 3 87 262
50 -50 3 88 262
50 0 3 89 262
50 -50 3 90 262
50 -50 3 91 262
50 -50 3 92 262
50 0 3 93 262
50 0 3 94 262
50 -50 3 95 262
50 0 3 96 262
50 0 3 97 262
50 0 3 98 262
50 -50 3 99 262
50 -50 3 100 262
100 0 2 1 263
50 0 4 2 263
100 0 2 3 263
50 0 4 4 263
50 0 3 5 263
50 -50 3 6 263
100 0 2 7 263
50 0 4 8 263
100 0 2 9 263
100 0 2 10 263
50 0 4 11 263
50 0 4 12 263
100 0 1 13 263
100 0 1 14 263
100 -350 1 15 263
100 -1250 2 16 263
50 0 3 17 263
50 -50 3 18 263
100 0 2 19 263
50 0 4 20 263
100 0 2 21 263
50 -250 4 22 263
50 0 3 23 263
50 0 3 24 263
50 -50 3 25 263
100 -300 1 26 263
100 0 2 27 263
100 0 2 28 263
100 0 2 29 263
100 -1250 2 30 263
50 0 3 31 263
50 -50 3 32 263
50 0 4 33 263
50 0 4 34 263
100 -200 1 35 263
100 -150 1 36 263
50 0 4 37 263
50 0 4 38 263
50 -250 4 39 263
100 0 2 40 263
100 0 2 41 263
100 0 2 42 263
100 0 2 43 263
100 0 2 44 263
100 0 2 45 263
100 0 2 46 263
100 0 2 47 263
100 -1250 2 48 263
50 -50 3 49 263
50 0 4 50 263
50 0 4 51 263
50 0 4 52 263
50 0 4 53 263
50 0 4 54 263
100 0 2 55 263
100 0 2 56 263
50 0 4 57 263
100 0 2 58 263
50 0 4 59 263
100 0 2 60 263
50 0 4 61 263
100 0 2 62 263
50 -50 3 63 263
50 0 3 64 263
50 0 4 65 263
100 0 2 66 263
50 0 3 67 263
50 -50 3 68 263
50 0 4 69 263
100 0 2 70 263
50 0 4 71 263
50 -50 3 72 263
50 -250 4 73 263
100 0 2 74 263
100 0 2 75 263
100 0 2 76 263
100 0 2 77 263
50 0 3 78 263
50 0 3 79 263
100 -1250 2 80 263
50 0 3 81 263
50 0 4 82 263
50 0 4 83 263
50 -50 3 84 263
50 0 4 85 263
50 0 4 86 263
50 -50 3 87 263
50 0 4 88 263
50 -50 3 89 263
50 0 3 90 263
50 0 4 91 263
50 0 3 92 263
50 -50 3 93 263
50 -50 3 94 263
50 0 3 95 263
50 -50 3 96 263
50 -50 3 97 263
50 0 4 98 263
50 0 4 99 263
50 0 4 100 263
100 0 1 1 264
50 0 3 2 264
100 0 2 3 264
50 0 4 4 264
100 0 2 5 264
50 -50 3 6 264
100 0 1 7 264
100 -150 1 8 264
100 0 2 9 264
50 0 4 10 264
50 -50 3 11 264
100 0 2 12 264
100 -350 1 13 264
100 -300 1 14 264
100 0 2 15 264
50 0 4 16 264
50 0 3 17 264
100 -200 1 18 264
100 0 2 19 264
50 0 3 20 264
50 0 4 21 264
50 -50 3 22 264
100 -1250 2 23 264
50 0 4 24 264
50 0 3 25 264
100 0 2 26 264
100 0 1 27 264
100 0 1 28 264
100 0 2 29 264
50 -50 3 30 264
50 0 4 31 264
50 0 4 32 264
100 0 2 33 264
100 0 1 34 264
100 0 2 35 264
50 0 4 36 264
100 -250 1 37 264
100 0 2 38 264
50 -250 4 39 264
50 0 3 40 264
100 0 2 41 264
100 0 1 42 264
100 0 2 43 264
50 0 4 44 264
100 0 2 45 264
100 -200 1 46 264
50 -50 3 47 264
100 0 2 48 264
50 0 4 49 264
100 0 1 50 264
50 0 4 51 264
50 -50 3 52 264
50 0 4 53 264
50 0 4 54 264
100 0 2 55 264
100 -150 1 56 264
100 -1250 2 57 264
50 -50 3 58 264
50 0 4 59 264
50 0 4 60 264
100 0 2 61 264
100 0 1 62 264
100 0 2 63 264
100 0 1 64 264
50 0 4 65 264
100 0 2 66 264
100 -250 1 67 264
100 -1250 2 68 264
100 0 1 69 264
100 0 2 70 264
50 0 3 71 264
50 0 4 72 264
100 -300 1 73 264
100 0 2 74 264
100 -350 1 75 264
100 0 2 76 264
50 -50 3 77 264
50 0 4 78 264
50 0 3 79 264
50 -250 4 80 264
50 0 3 81 264
100 0 2 82 264
100 0 1 83 264
50 -50 3 84 264
100 0 2 85 264
50 0 4 86 264
100 0 1 87 264
50 0 4 88 264
100 0 2 89 264
50 0 4 90 264
100 0 1 91 264
50 0 3 92 264
50 -250 4 93 264
100 0 2 94 264
50 0 4 95 264
100 -150 1 96 264
100 0 2 97 264
50 0 4 98 264
50 0 3 99 264
50 0 4 100 264
100 0 1 1 265
100 -150 1 2 265
50 0 3 3 265
100 0 2 4 265
50 0 4 5 265
50 -50 3 6 265
100 0 2 7 265
100 -1250 2 8 265
100 0 1 9 265
100 -250 1 10 265
100 0 2 11 265
50 0 4 12 265
50 0 3 13 265
100 0 2 14 265
50 0 3 15 265
50 0 4 16 265
100 0 2 17 265
100 0 1 18 265
50 -50 3 19 265
100 0 2 20 265
100 -350 1 21 265
100 0 2 22 265
50 0 4 23 265
50 -50 3 24 265
100 0 2 25 265
100 0 2 26 265
100 0 2 27 265
100 0 2 28 265
100 0 2 29 265
100 0 2 30 265
100 0 2 31 265
100 0 2 32 265
100 -1250 2 33 265
100 0 1 34 265
100 -200 1 35 265
100 0 2 36 265
100 0 2 37 265
100 0 2 38 265
100 -1250 2 39 265
50 0 3 40 265
100 0 2 41 265
100 0 2 42 265
100 -300 1 43 265
100 0 2 44 265
100 0 2 45 265
100 0 2 46 265
100 0 2 47 265
50 0 4 48 265
50 -250 4 49 265
50 -50 3 50 265
100 0 2 51 265
50 0 3 52 265
100 0 2 53 265
100 0 2 54 265
100 0 2 55 265
100 0 1 56 265
50 0 4 57 265
50 -50 3 58 265
50 0 4 59 265
50 0 4 60 265
50 0 4 61 265
100 -1250 2 62 265
100 -250 1 63 265
100 0 2 64 265
100 0 2 65 265
100 0 2 66 265
100 0 2 67 265
50 -50 3 68 265
100 0 2 69 265
50 0 4 70 265
50 0 4 71 265
50 0 4 72 265
100 0 2 73 265
100 0 2 74 265
50 0 3 75 265
100 0 1 76 265
100 0 1 77 265
100 0 2 78 265
100 0 1 79 265
50 0 4 80 265
50 0 3 81 265
100 0 2 82 265
100 0 1 83 265
100 0 2 84 265
50 -50 3 85 265
50 0 4 86 265
50 0 4 87 265
50 0 4 88 265
100 0 2 89 265
100 -300 1 90 265
100 0 2 91 265
100 0 2 92 265
100 0 2 93 265
50 -50 3 94 265
50 0 4 95 265
50 0 4 96 265
50 -50 3 97 265
50 -250 4 98 265
50 0 3 99 265
100 -1250 2 100 265
50 0 3 1 266
100 -1250 2 2 266
100 -250 1 3 266
50 0 3 4 266
50 0 3 5 266
50 -50 3 6 266
50 0 4 7 266
50 0 4 8 266
50 0 4 9 266
50 0 4 10 266
50 0 4 11 266
100 0 2 12 266
100 0 2 13 266
100 0 2 14 266
100 0 2 15 266
100 0 2 16 266
100 0 2 17 266
100 -200 1 18 266
50 -50 3 19 266
100 0 2 20 266
100 0 2 21 266
100 0 2 22 266
100 0 2 23 266
50 0 4 24 266
100 -1250 2 25 266
100 0 2 26 266
100 0 2 27 266
100 0 2 28 266
50 -250 4 29 266
100 0 2 30 266
100 0 2 31 266
100 0 2 32 266
100 0 2 33 266
100 0 2 34 266
50 0 4 35 266
50 0 4 36 266
50 0 4 37 266
50 0 4 38 266
50 0 4 39 266
50 -250 4 40 266
100 0 2 41 266
100 0 2 42 266
100 -1250 2 43 266
100 0 2 44 266
100 0 2 45 266
100 0 2 46 266
100 0 2 47 266
100 0 2 48 266
50 0 4 49 266
50 0 4 50 266
50 0 4 51 266
50 0 4 52 266
50 0 4 53 266
50 0 4 54 266
50 0 4 55 266
50 0 4 56 266
100 0 2 57 266
100 0 2 58 266
100 0 2 59 266
100 0 2 60 266
100 0 2 61 266
50 0 4 62 266
50 0 4 63 266
50 0 4 64 266
50 0 4 65 266
50 0 4 66 266
50 0 4 67 266
50 -250 4 68 266
50 0 4 69 266
50 0 4 70 266
50 0 4 71 266
50 -250 4 72 266
50 0 4 73 266
50 0 4 74 266
50 0 4 75 266
50 0 4 76 266
100 0 2 77 266
100 0 2 78 266
100 0 2 79 266
100 0 2 80 266
100 -1250 2 81 266
100 0 2 82 266
100 0 2 83 266
100 0 2 84 266
100 0 2 85 266
100 0 2 86 266
100 0 2 87 266
50 0 4 88 266
50 0 4 89 266
50 0 4 90 266
50 0 4 91 266
50 0 4 92 266
50 0 4 93 266
100 0 2 94 266
100 0 2 95 266
100 0 2 96 266
100 0 2 97 266
100 -1250 2 98 266
100 0 2 99 266
100 0 2 100 266
50 0 3 1 267
50 0 4 2 267
100 0 2 3 267
100 0 1 4 267
50 -50 3 5 267
50 0 4 6 267
100 0 2 7 267
100 0 1 8 267
100 0 2 9 267
100 -350 1 10 267
100 0 2 11 267
50 0 3 12 267
50 -250 4 13 267
100 0 2 14 267
100 0 2 15 267
100 0 2 16 267
100 -1250 2 17 267
100 -250 1 18 267
50 -50 3 19 267
100 0 2 20 267
100 0 1 21 267
100 -150 1 22 267
100 0 1 23 267
100 -300 1 24 267
100 -200 1 25 267
50 -50 3 26 267
50 0 4 27 267
100 0 1 28 267
100 0 2 29 267
100 -200 1 30 267
50 -50 3 31 267
100 0 1 32 267
100 0 1 33 267
50 0 3 34 267
50 0 4 35 267
100 -150 1 36 267
100 0 1 37 267
50 0 3 38 267
100 -250 1 39 267
100 -1250 2 40 267
100 -350 1 41 267
100 0 1 42 267
50 -50 3 43 267
50 0 3 44 267
50 -50 3 45 267
100 0 1 46 267
50 0 4 47 267
50 0 3 48 267
100 -300 1 49 267
100 0 1 50 267
100 0 1 51 267
100 -250 1 52 267
100 -150 1 53 267
100 0 1 54 267
100 -300 1 55 267
50 -50 3 56 267
50 0 4 57 267
50 0 3 58 267
50 -50 3 59 267
50 0 4 60 267
50 0 4 61 267
50 0 4 62 267
50 0 4 63 267
50 0 4 64 267
50 -250 4 65 267
50 0 4 66 267
50 0 4 67 267
50 0 4 68 267
50 0 3 69 267
50 0 3 70 267
100 -350 1 71 267
50 -50 3 72 267
100 0 1 73 267
100 0 1 74 267
100 -200 1 75 267
100 0 1 76 267
100 -300 1 77 267
100 0 1 78 267
50 0 4 79 267
50 0 4 80 267
50 0 3 81 267
50 -50 3 82 267
50 0 4 83 267
100 -150 1 84 267
50 0 4 85 267
50 0 4 86 267
100 -200 1 87 267
50 0 3 88 267
100 -350 1 89 267
50 -50 3 90 267
100 0 1 91 267
50 0 4 92 267
50 -50 3 93 267
50 0 3 94 267
50 -50 3 95 267
100 0 1 96 267
50 0 4 97 267
50 0 3 98 267
50 0 3 99 267
50 -50 3 100 267
50 0 4 1 268
100 0 2 2 268
100 -200 1 3 268
100 0 1 4 268
50 0 3 5 268
100 0 2 6 268
100 0 2 7 268
100 0 2 8 268
50 -50 3 9 268
50 0 4 10 268
50 0 4 11 268
50 0 4 12 268
100 0 2 13 268
50 -250 4 14 268
50 0 3 15 268
50 -50 3 16 268
100 0 2 17 268
100 -250 1 18 268
100 0 2 19 268
100 0 2 20 268
100 0 2 21 268
50 -50 3 22 268
100 -1250 2 23 268
50 0 3 24 268
50 -50 3 25 268
50 0 4 26 268
50 0 4 27 268
50 0 4 28 268
100 0 1 29 268
100 -300 1 30 268
100 0 2 31 268
100 0 2 32 268
50 -50 3 33 268
100 0 2 34 268
50 0 4 35 268
100 0 2 36 268
100 0 2 37 268
100 0 1 38 268
50 0 4 39 268
50 0 4 40 268
50 0 3 41 268
100 0 2 42 268
100 -1250 2 43 268
100 0 2 44 268
100 0 2 45 268
100 0 2 46 268
100 0 2 47 268
100 0 2 48 268
100 0 2 49 268
100 -1250 2 50 268
100 0 2 51 268
100 0 2 52 268
100 0 2 53 268
100 0 2 54 268
100 0 2 55 268
50 0 3 56 268
50 -50 3 57 268
50 -50 3 58 268
50 -50 3 59 268
50 0 3 60 268
50 0 3 61 268
50 0 4 62 268
50 0 4 63 268
50 -250 4 64 268
50 0 4 65 268
50 0 4 66 268
100 0 2 67 268
100 0 2 68 268
100 0 2 69 268
50 0 3 70 268
100 -150 1 71 268
100 -350 1 72 268
100 0 1 73 268
100 0 1 74 268
100 -300 1 75 268
100 0 1 76 268
100 0 1 77 268
100 0 1 78 268
100 0 1 79 268
100 0 2 80 268
100 -350 1 81 268
100 0 1 82 268
100 -200 1 83 268
100 -150 1 84 268
100 -250 1 85 268
100 0 1 86 268
100 0 1 87 268
100 0 2 88 268
100 0 2 89 268
50 0 3 90 268
50 -50 3 91 268
50 -50 3 92 268
50 0 3 93 268
50 0 3 94 268
50 -50 3 95 268
50 -50 3 96 268
50 0 3 97 268
50 0 3 98 268
50 0 4 99 268
100 -1250 2 100 268
100 0 2 1 269
50 0 3 2 269
100 0 2 3 269
100 0 2 4 269
100 -250 1 5 269
100 0 2 6 269
100 0 2 7 269
50 0 4 8 269
100 0 2 9 269
100 0 2 10 269
100 -1250 2 11 269
50 0 3 12 269
50 -50 3 13 269
50 -50 3 14 269
50 -50 3 15 269
50 -50 3 16 269
50 0 4 17 269
50 0 4 18 269
50 -250 4 19 269
50 -50 3 20 269
100 0 2 21 269
100 0 2 22 269
50 0 3 23 269
50 0 3 24 269
50 0 3 25 269
50 -50 3 26 269
50 -50 3 27 269
50 0 3 28 269
50 0 3 29 269
50 -50 3 30 269
50 0 3 31 269
50 -50 3 32 269
50 0 3 33 269
50 0 3 34 269
50 -50 3 35 269
50 0 3 36 269
50 -50 3 37 269
50 0 3 38 269
50 0 3 39 269
50 -50 3 40 269
50 -50 3 41 269
50 0 3 42 269
50 0 3 43 269
50 -50 3 44 269
50 -50 3 45 269
50 0 3 46 269
50 -50 3 47 269
50 -50 3 48 269
50 0 3 49 269
50 0 3 50 269
50 0 3 51 269
50 -50 3 52 269
50 -50 3 53 269
50 -50 3 54 269
50 0 3 55 269
50 0 3 56 269
50 0 3 57 269
50 0 3 58 269
50 -50 3 59 269
50 0 3 60 269
50 -50 3 61 269
50 -50 3 62 269
50 -50 3 63 269
50 0 3 64 269
50 -50 3 65 269
50 0 3 66 269
50 -50 3 67 269
50 -50 3 68 269
50 0 3 69 269
50 0 3 70 269
50 0 3 71 269
50 -50 3 72 269
50 -50 3 73 269
50 -50 3 74 269
100 0 2 75 269
50 0 3 76 269
50 -50 3 77 269
50 -50 3 78 269
50 0 3 79 269
50 0 3 80 269
50 -50 3 81 269
50 -50 3 82 269
50 0 3 83 269
50 0 3 84 269
50 -50 3 85 269
50 0 3 86 269
50 -50 3 87 269
50 -50 3 88 269
50 0 3 89 269
50 -50 3 90 269
50 -50 3 91 269
50 0 3 92 269
50 0 3 93 269
50 0 3 94 269
50 0 3 95 269
50 -50 3 96 269
50 0 4 97 269
50 -50 3 98 269
50 -50 3 99 269
50 0 3 100 269
100 0 2 1 270
100 0 2 2 270
100 0 2 3 270
50 -50 3 4 270
50 -250 4 5 270
100 0 2 6 270
100 0 2 7 270
100 0 2 8 270
100 0 2 9 270
100 0 2 10 270
100 -300 1 11 270
100 -1250 2 12 270
100 0 2 13 270
100 -1250 2 14 270
100 0 2 15 270
50 -50 3 16 270
100 0 2 17 270
50 0 3 18 270
100 0 2 19 270
50 0 3 20 270
100 0 2 21 270
50 -50 3 22 270
100 0 2 23 270
100 0 2 24 270
100 0 2 25 270
100 0 2 26 270
100 0 2 27 270
100 0 2 28 270
100 0 2 29 270
100 0 2 30 270
100 0 2 31 270
100 0 2 32 270
100 0 2 33 270
100 0 2 34 270
100 0 2 35 270
100 -1250 2 36 270
100 0 2 37 270
100 0 2 38 270
100 0 2 39 270
100 0 2 40 270
100 0 2 41 270
100 0 2 42 270
100 0 2 43 270
100 0 2 44 270
100 0 2 45 270
100 -1250 2 46 270
100 0 2 47 270
100 0 2 48 270
100 0 2 49 270
100 0 2 50 270
100 0 2 51 270
100 0 2 52 270
100 -1250 2 53 270
100 0 2 54 270
100 0 2 55 270
100 0 2 56 270
100 0 2 57 270
100 0 2 58 270
100 0 2 59 270
100 -1250 2 60 270
100 0 2 61 270
100 0 2 62 270
100 0 2 63 270
100 0 2 64 270
100 0 2 65 270
50 0 3 66 270
100 0 2 67 270
100 0 2 68 270
100 -1250 2 69 270
50 0 3 70 270
50 -50 3 71 270
50 0 4 72 270
100 0 1 73 270
100 0 1 74 270
100 0 1 75 270
100 0 1 76 270
100 -250 1 77 270
100 0 2 78 270
100 0 2 79 270
100 0 1 80 270
100 0 2 81 270
100 -150 1 82 270
100 0 2 83 270
100 0 2 84 270
100 0 2 85 270
100 0 2 86 270
100 -200 1 87 270
100 0 2 88 270
100 0 2 89 270
50 0 3 90 270
100 -350 1 91 270
100 0 2 92 270
100 0 2 93 270
100 0 2 94 270
100 0 2 95 270
100 0 2 96 270
50 -50 3 97 270
100 -1250 2 98 270
100 0 2 99 270
100 0 2 100 270
100 0 1 1 271
100 0 2 2 271
50 -50 3 3 271
100 0 1 4 271
100 0 2 5 271
100 -350 1 6 271
50 0 4 7 271
100 0 2 8 271
50 0 3 9 271
100 0 1 10 271
100 0 2 11 271
50 0 4 12 271
50 -50 3 13 271
100 -200 1 14 271
100 0 2 15 271
50 0 4 16 271
100 0 2 17 271
50 0 3 18 271
100 0 1 19 271
100 -1250 2 20 271
50 0 3 21 271
50 0 4 22 271
100 -300 1 23 271
100 0 2 24 271
50 -50 3 25 271
50 -250 4 26 271
50 -50 3 27 271
100 0 1 28 271
100 0 2 29 271
100 -150 1 30 271
50 -50 3 31 271
50 0 4 32 271
100 0 2 33 271
100 -250 1 34 271
50 0 3 35 271
50 0 3 36 271
50 -50 3 37 271
100 -1250 2 38 271
100 0 2 39 271
100 0 2 40 271
100 0 2 41 271
100 0 2 42 271
100 0 2 43 271
100 0 2 44 271
100 0 2 45 271
100 0 2 46 271
100 0 2 47 271
100 -1250 2 48 271
100 0 2 49 271
100 0 2 50 271
100 0 2 51 271
100 0 2 52 271
100 0 2 53 271
50 0 4 54 271
100 -150 1 55 271
50 -50 3 56 271
100 0 2 57 271
100 0 1 58 271
100 0 1 59 271
100 0 1 60 271
100 -250 1 61 271
50 0 3 62 271
50 0 3 63 271
50 0 3 64 271
50 0 4 65 271
50 0 4 66 271
50 0 4 67 271
50 0 4 68 271
100 0 2 69 271
100 0 2 70 271
100 0 2 71 271
100 0 2 72 271
100 0 1 73 271
100 -200 1 74 271
50 -50 3 75 271
100 0 2 76 271
100 0 2 77 271
100 0 2 78 271
50 0 4 79 271
50 0 4 80 271
50 0 4 81 271
50 -250 4 82 271
50 -50 3 83 271
100 0 2 84 271
100 0 2 85 271
100 0 2 86 271
50 -50 3 87 271
100 0 2 88 271
100 0 2 89 271
100 -1250 2 90 271
100 -300 1 91 271
100 0 1 92 271
100 -350 1 93 271
50 0 4 94 271
50 0 4 95 271
50 0 4 96 271
50 0 4 97 271
50 0 4 98 271
100 0 2 99 271
100 0 2 100 271
