,win,loss,total_pr_trial,accumulated_score,deck_select,no,session,sub_ID,data_type,Study,Group
27071,100,0,100,1900,2,72,1,271,unknown,SteingroverInPrep,2
27072,100,0,100,2000,1,73,1,271,unknown,SteingroverInPrep,2
27073,100,-200,-100,1900,1,74,1,271,unknown,SteingroverInPrep,2
27074,50,-50,0,1900,3,75,1,271,unknown,SteingroverInPrep,2
27075,100,0,100,2000,2,76,1,271,unknown,SteingroverInPrep,2
27076,100,0,100,2100,2,77,1,271,unknown,SteingroverInPrep,2
27077,100,0,100,2200,2,78,1,271,unknown,SteingroverInPrep,2
27078,50,0,50,2250,4,79,1,271,unknown,SteingroverInPrep,2
27079,50,0,50,2300,4,80,1,271,unknown,SteingroverInPrep,2
27080,50,0,50,2350,4,81,1,271,unknown,SteingroverInPrep,2
27081,50,-250,-200,2150,4,82,1,271,unknown,SteingroverInPrep,2
27082,50,-50,0,2150,3,83,1,271,unknown,SteingroverInPrep,2
27083,100,0,100,2250,2,84,1,271,unknown,SteingroverInPrep,2
27084,100,0,100,2350,2,85,1,271,unknown,SteingroverInPrep,2
27085,100,0,100,2450,2,86,1,271,unknown,SteingroverInPrep,2
27086,50,-50,0,2450,3,87,1,271,unknown,SteingroverInPrep,2
27087,100,0,100,2550,2,88,1,271,unknown,SteingroverInPrep,2
27088,100,0,100,2650,2,89,1,271,unknown,SteingroverInPrep,2
27089,100,-1250,-1150,1500,2,90,1,271,unknown,SteingroverInPrep,2
27090,100,-300,-200,1300,1,91,1,271,unknown,SteingroverInPrep,2
27091,100,0,100,1400,1,92,1,271,unknown,SteingroverInPrep,2
27092,100,-350,-250,1150,1,93,1,271,unknown,SteingroverInPrep,2
27093,50,0,50,1200,4,94,1,271,unknown,SteingroverInPrep,2
27094,50,0,50,1250,4,95,1,271,unknown,SteingroverInPrep,2
27095,50,0,50,1300,4,96,1,271,unknown,SteingroverInPrep,2
27096,50,0,50,1350,4,97,1,271,unknown,SteingroverInPrep,2
27097,50,0,50,1400,4,98,1,271,unknown,SteingroverInPrep,2
27098,100,0,100,1500,2,99,1,271,unknown,SteingroverInPrep,2
27099,100,0,100,1600,2,100,1,271,unknown,SteingroverInPrep,2
27100,50,-50,0,2000,3,1,1,272,unknown,SteingroverInPrep,2
27101,100,0,100,2100,2,2,1,272,unknown,SteingroverInPrep,2
27102,100,0,100,2200,2,3,1,272,unknown,SteingroverInPrep,2
27103,100,-150,-50,2150,1,4,1,272,unknown,SteingroverInPrep,2
27104,100,0,100,2250,2,5,1,272,unknown,SteingroverInPrep,2
27105,100,0,100,2350,2,6,1,272,unknown,SteingroverInPrep,2
27106,100,0,100,2450,2,7,1,272,unknown,SteingroverInPrep,2
27107,100,0,100,2550,2,8,1,272,unknown,SteingroverInPrep,2
27108,100,0,100,2650,2,9,1,272,unknown,SteingroverInPrep,2
27109,100,0,100,2750,2,10,1,272,unknown,SteingroverInPrep,2
27110,100,-1250,-1150,1600,2,11,1,272,unknown,SteingroverInPrep,2
27111,100,0,100,1700,2,12,1,272,unknown,SteingroverInPrep,2
27112,100,0,100,1800,2,13,1,272,unknown,SteingroverInPrep,2
27113,100,0,100,1900,2,14,1,272,unknown,SteingroverInPrep,2
27114,100,-1250,-1150,750,2,15,1,272,unknown,SteingroverInPrep,2
27115,50,-50,0,750,3,16,1,272,unknown,SteingroverInPrep,2
27116,100,0,100,850,2,17,1,272,unknown,SteingroverInPrep,2
27117,100,0,100,950,2,18,1,272,unknown,SteingroverInPrep,2
27118,100,0,100,1050,1,19,1,272,unknown,SteingroverInPrep,2
27119,100,-300,-200,850,1,20,1,272,unknown,SteingroverInPrep,2
27120,100,0,100,950,2,21,1,272,unknown,SteingroverInPrep,2
27121,100,0,100,1050,1,22,1,272,unknown,SteingroverInPrep,2
27122,100,0,100,1150,1,23,1,272,unknown,SteingroverInPrep,2
27123,100,0,100,1250,2,24,1,272,unknown,SteingroverInPrep,2
27124,50,0,50,1300,4,25,1,272,unknown,SteingroverInPrep,2
27125,50,0,50,1350,4,26,1,272,unknown,SteingroverInPrep,2
27126,50,0,50,1400,3,27,1,272,unknown,SteingroverInPrep,2
27127,50,0,50,1450,3,28,1,272,unknown,SteingroverInPrep,2
27128,100,0,100,1550,2,29,1,272,unknown,SteingroverInPrep,2
27129,100,-250,-150,1400,1,30,1,272,unknown,SteingroverInPrep,2
27130,100,0,100,1500,2,31,1,272,unknown,SteingroverInPrep,2
27131,50,0,50,1550,4,32,1,272,unknown,SteingroverInPrep,2
27132,50,0,50,1600,4,33,1,272,unknown,SteingroverInPrep,2
27133,50,-50,0,1600,3,34,1,272,unknown,SteingroverInPrep,2
27134,50,0,50,1650,3,35,1,272,unknown,SteingroverInPrep,2
27135,50,-50,0,1650,3,36,1,272,unknown,SteingroverInPrep,2
27136,50,0,50,1700,3,37,1,272,unknown,SteingroverInPrep,2
27137,50,-50,0,1700,3,38,1,272,unknown,SteingroverInPrep,2
27138,50,0,50,1750,3,39,1,272,unknown,SteingroverInPrep,2
27139,50,-50,0,1750,3,40,1,272,unknown,SteingroverInPrep,2
27140,50,0,50,1800,4,41,1,272,unknown,SteingroverInPrep,2
27141,50,0,50,1850,4,42,1,272,unknown,SteingroverInPrep,2
27142,50,0,50,1900,4,43,1,272,unknown,SteingroverInPrep,2
27143,50,0,50,1950,4,44,1,272,unknown,SteingroverInPrep,2
27144,50,0,50,2000,4,45,1,272,unknown,SteingroverInPrep,2
27145,50,-250,-200,1800,4,46,1,272,unknown,SteingroverInPrep,2
27146,50,-250,-200,1600,4,47,1,272,unknown,SteingroverInPrep,2
27147,50,0,50,1650,3,48,1,272,unknown,SteingroverInPrep,2
27148,50,0,50,1700,3,49,1,272,unknown,SteingroverInPrep,2
27149,50,-50,0,1700,3,50,1,272,unknown,SteingroverInPrep,2
27150,50,-50,0,1700,3,51,1,272,unknown,SteingroverInPrep,2
27151,50,-50,0,1700,3,52,1,272,unknown,SteingroverInPrep,2
27152,50,-50,0,1700,3,53,1,272,unknown,SteingroverInPrep,2
27153,50,0,50,1750,3,54,1,272,unknown,SteingroverInPrep,2
27154,50,0,50,1800,3,55,1,272,unknown,SteingroverInPrep,2
27155,50,0,50,1850,3,56,1,272,unknown,SteingroverInPrep,2
27156,50,0,50,1900,3,57,1,272,unknown,SteingroverInPrep,2
27157,50,-50,0,1900,3,58,1,272,unknown,SteingroverInPrep,2
27158,50,-50,0,1900,3,59,1,272,unknown,SteingroverInPrep,2
27159,50,0,50,1950,3,60,1,272,unknown,SteingroverInPrep,2
27160,50,-50,0,1950,3,61,1,272,unknown,SteingroverInPrep,2
27161,50,-50,0,1950,3,62,1,272,unknown,SteingroverInPrep,2
27162,50,0,50,2000,3,63,1,272,unknown,SteingroverInPrep,2
27163,50,0,50,2050,3,64,1,272,unknown,SteingroverInPrep,2
27164,50,-50,0,2050,3,65,1,272,unknown,SteingroverInPrep,2
27165,50,0,50,2100,3,66,1,272,unknown,SteingroverInPrep,2
27166,50,-50,0,2100,3,67,1,272,unknown,SteingroverInPrep,2
27167,50,-50,0,2100,3,68,1,272,unknown,SteingroverInPrep,2
27168,50,0,50,2150,3,69,1,272,unknown,SteingroverInPrep,2
27169,50,0,50,2200,3,70,1,272,unknown,SteingroverInPrep,2
27170,50,-50,0,2200,3,71,1,272,unknown,SteingroverInPrep,2
27171,50,0,50,2250,3,72,1,272,unknown,SteingroverInPrep,2
27172,50,0,50,2300,3,73,1,272,unknown,SteingroverInPrep,2
27173,50,0,50,2350,3,74,1,272,unknown,SteingroverInPrep,2
27174,50,-50,0,2350,3,75,1,272,unknown,SteingroverInPrep,2
27175,50,-50,0,2350,3,76,1,272,unknown,SteingroverInPrep,2
27176,50,0,50,2400,3,77,1,272,unknown,SteingroverInPrep,2
27177,50,-50,0,2400,3,78,1,272,unknown,SteingroverInPrep,2
27178,50,0,50,2450,3,79,1,272,unknown,SteingroverInPrep,2
27179,100,-350,-250,2200,1,80,1,272,unknown,SteingroverInPrep,2
27180,50,-50,0,2200,3,81,1,272,unknown,SteingroverInPrep,2
27181,50,0,50,2250,3,82,1,272,unknown,SteingroverInPrep,2
27182,50,0,50,2300,3,83,1,272,unknown,SteingroverInPrep,2
27183,50,-50,0,2300,3,84,1,272,unknown,SteingroverInPrep,2
27184,50,-50,0,2300,3,85,1,272,unknown,SteingroverInPrep,2
27185,50,-50,0,2300,3,86,1,272,unknown,SteingroverInPrep,2
27186,50,0,50,2350,3,87,1,272,unknown,SteingroverInPrep,2
27187,50,0,50,2400,3,88,1,272,unknown,SteingroverInPrep,2
27188,50,-50,0,2400,3,89,1,272,unknown,SteingroverInPrep,2
27189,50,0,50,2450,3,90,1,272,unknown,SteingroverInPrep,2
27190,50,-50,0,2450,3,91,1,272,unknown,SteingroverInPrep,2
27191,50,-50,0,2450,3,92,1,272,unknown,SteingroverInPrep,2
27192,50,-50,0,2450,3,93,1,272,unknown,SteingroverInPrep,2
27193,50,0,50,2500,3,94,1,272,unknown,SteingroverInPrep,2
27194,50,0,50,2550,3,95,1,272,unknown,SteingroverInPrep,2
27195,50,0,50,2600,3,96,1,272,unknown,SteingroverInPrep,2
27196,50,-50,0,2600,3,97,1,272,unknown,SteingroverInPrep,2
27197,50,0,50,2650,3,98,1,272,unknown,SteingroverInPrep,2
27198,50,0,50,2700,3,99,1,272,unknown,SteingroverInPrep,2
27199,50,0,50,2750,3,100,1,272,unknown,SteingroverInPrep,2
27200,50,-50,0,2000,3,1,1,273,unknown,SteingroverInPrep,2
27201,50,-50,0,2000,3,2,1,273,unknown,SteingroverInPrep,2
27202,100,0,100,2100,1,3,1,273,unknown,SteingroverInPrep,2
27203,100,0,100,2200,1,4,1,273,unknown,SteingroverInPrep,2
27204,100,-200,-100,2100,1,5,1,273,unknown,SteingroverInPrep,2
27205,100,0,100,2200,2,6,1,273,unknown,SteingroverInPrep,2
27206,50,0,50,2250,4,7,1,273,unknown,SteingroverInPrep,2
27207,100,-1250,-1150,1100,2,8,1,273,unknown,SteingroverInPrep,2
27208,100,0,100,1200,2,9,1,273,unknown,SteingroverInPrep,2
27209,50,0,50,1250,3,10,1,273,unknown,SteingroverInPrep,2
27210,50,0,50,1300,4,11,1,273,unknown,SteingroverInPrep,2
27211,100,-350,-250,1050,1,12,1,273,unknown,SteingroverInPrep,2
27212,100,0,100,1150,2,13,1,273,unknown,SteingroverInPrep,2
27213,100,0,100,1250,2,14,1,273,unknown,SteingroverInPrep,2
27214,50,0,50,1300,3,15,1,273,unknown,SteingroverInPrep,2
27215,50,-250,-200,1100,4,16,1,273,unknown,SteingroverInPrep,2
27216,50,0,50,1150,3,17,1,273,unknown,SteingroverInPrep,2
27217,50,-50,0,1150,3,18,1,273,unknown,SteingroverInPrep,2
27218,100,0,100,1250,2,19,1,273,unknown,SteingroverInPrep,2
27219,100,0,100,1350,1,20,1,273,unknown,SteingroverInPrep,2
27220,50,0,50,1400,3,21,1,273,unknown,SteingroverInPrep,2
27221,50,0,50,1450,3,22,1,273,unknown,SteingroverInPrep,2
27222,50,-50,0,1450,3,23,1,273,unknown,SteingroverInPrep,2
27223,50,-50,0,1450,3,24,1,273,unknown,SteingroverInPrep,2
27224,50,-50,0,1450,3,25,1,273,unknown,SteingroverInPrep,2
27225,100,0,100,1550,2,26,1,273,unknown,SteingroverInPrep,2
27226,50,0,50,1600,3,27,1,273,unknown,SteingroverInPrep,2
27227,50,0,50,1650,3,28,1,273,unknown,SteingroverInPrep,2
27228,50,0,50,1700,3,29,1,273,unknown,SteingroverInPrep,2
27229,50,-50,0,1700,3,30,1,273,unknown,SteingroverInPrep,2
27230,100,0,100,1800,2,31,1,273,unknown,SteingroverInPrep,2
27231,50,-50,0,1800,3,32,1,273,unknown,SteingroverInPrep,2
27232,100,0,100,1900,2,33,1,273,unknown,SteingroverInPrep,2
27233,50,0,50,1950,3,34,1,273,unknown,SteingroverInPrep,2
27234,50,-50,0,1950,3,35,1,273,unknown,SteingroverInPrep,2
27235,100,0,100,2050,2,36,1,273,unknown,SteingroverInPrep,2
27236,100,-150,-50,2000,1,37,1,273,unknown,SteingroverInPrep,2
27237,50,0,50,2050,3,38,1,273,unknown,SteingroverInPrep,2
27238,50,0,50,2100,4,39,1,273,unknown,SteingroverInPrep,2
27239,100,-1250,-1150,950,2,40,1,273,unknown,SteingroverInPrep,2
27240,50,-50,0,950,3,41,1,273,unknown,SteingroverInPrep,2
27241,100,0,100,1050,2,42,1,273,unknown,SteingroverInPrep,2
27242,100,0,100,1150,2,43,1,273,unknown,SteingroverInPrep,2
27243,100,0,100,1250,2,44,1,273,unknown,SteingroverInPrep,2
27244,50,-50,0,1250,3,45,1,273,unknown,SteingroverInPrep,2
27245,50,0,50,1300,3,46,1,273,unknown,SteingroverInPrep,2
27246,50,-50,0,1300,3,47,1,273,unknown,SteingroverInPrep,2
27247,100,0,100,1400,1,48,1,273,unknown,SteingroverInPrep,2
27248,50,0,50,1450,3,49,1,273,unknown,SteingroverInPrep,2
27249,50,0,50,1500,3,50,1,273,unknown,SteingroverInPrep,2
27250,50,0,50,1550,4,51,1,273,unknown,SteingroverInPrep,2
27251,50,-50,0,1550,3,52,1,273,unknown,SteingroverInPrep,2
27252,50,0,50,1600,4,53,1,273,unknown,SteingroverInPrep,2
27253,50,0,50,1650,3,54,1,273,unknown,SteingroverInPrep,2
27254,50,-50,0,1650,3,55,1,273,unknown,SteingroverInPrep,2
27255,50,0,50,1700,4,56,1,273,unknown,SteingroverInPrep,2
27256,50,0,50,1750,4,57,1,273,unknown,SteingroverInPrep,2
27257,100,0,100,1850,2,58,1,273,unknown,SteingroverInPrep,2
27258,50,-50,0,1850,3,59,1,273,unknown,SteingroverInPrep,2
27259,50,0,50,1900,3,60,1,273,unknown,SteingroverInPrep,2
27260,50,0,50,1950,3,61,1,273,unknown,SteingroverInPrep,2
27261,50,0,50,2000,3,62,1,273,unknown,SteingroverInPrep,2
27262,50,0,50,2050,4,63,1,273,unknown,SteingroverInPrep,2
27263,100,0,100,2150,2,64,1,273,unknown,SteingroverInPrep,2
27264,50,0,50,2200,3,65,1,273,unknown,SteingroverInPrep,2
27265,100,0,100,2300,1,66,1,273,unknown,SteingroverInPrep,2
27266,50,0,50,2350,4,67,1,273,unknown,SteingroverInPrep,2
27267,50,-250,-200,2150,4,68,1,273,unknown,SteingroverInPrep,2
27268,50,-50,0,2150,3,69,1,273,unknown,SteingroverInPrep,2
27269,50,0,50,2200,4,70,1,273,unknown,SteingroverInPrep,2
27270,50,0,50,2250,3,71,1,273,unknown,SteingroverInPrep,2
27271,50,0,50,2300,3,72,1,273,unknown,SteingroverInPrep,2
27272,50,-50,0,2300,3,73,1,273,unknown,SteingroverInPrep,2
27273,100,0,100,2400,2,74,1,273,unknown,SteingroverInPrep,2
27274,50,-50,0,2400,3,75,1,273,unknown,SteingroverInPrep,2
27275,100,-300,-200,2200,1,76,1,273,unknown,SteingroverInPrep,2
27276,50,-50,0,2200,3,77,1,273,unknown,SteingroverInPrep,2
27277,50,0,50,2250,4,78,1,273,unknown,SteingroverInPrep,2
27278,50,-50,0,2250,3,79,1,273,unknown,SteingroverInPrep,2
27279,50,0,50,2300,4,80,1,273,unknown,SteingroverInPrep,2
27280,50,-50,0,2300,3,81,1,273,unknown,SteingroverInPrep,2
27281,50,0,50,2350,4,82,1,273,unknown,SteingroverInPrep,2
27282,50,0,50,2400,4,83,1,273,unknown,SteingroverInPrep,2
27283,50,0,50,2450,4,84,1,273,unknown,SteingroverInPrep,2
27284,50,0,50,2500,4,85,1,273,unknown,SteingroverInPrep,2
27285,50,0,50,2550,4,86,1,273,unknown,SteingroverInPrep,2
27286,50,0,50,2600,4,87,1,273,unknown,SteingroverInPrep,2
27287,50,0,50,2650,4,88,1,273,unknown,SteingroverInPrep,2
27288,50,0,50,2700,4,89,1,273,unknown,SteingroverInPrep,2
27289,50,0,50,2750,4,90,1,273,unknown,SteingroverInPrep,2
27290,50,0,50,2800,4,91,1,273,unknown,SteingroverInPrep,2
27291,50,0,50,2850,4,92,1,273,unknown,SteingroverInPrep,2
27292,50,0,50,2900,4,93,1,273,unknown,SteingroverInPrep,2
27293,50,0,50,2950,4,94,1,273,unknown,SteingroverInPrep,2
27294,50,0,50,3000,4,95,1,273,unknown,SteingroverInPrep,2
27295,50,0,50,3050,4,96,1,273,unknown,SteingroverInPrep,2
27296,50,-250,-200,2850,4,97,1,273,unknown,SteingroverInPrep,2
27297,50,-50,0,2850,3,98,1,273,unknown,SteingroverInPrep,2
27298,50,0,50,2900,4,99,1,273,unknown,SteingroverInPrep,2
27299,50,0,50,2950,4,100,1,273,unknown,SteingroverInPrep,2
27300,50,0,50,2050,3,1,1,274,unknown,SteingroverInPrep,2
27301,100,0,100,2150,1,2,1,274,unknown,SteingroverInPrep,2
27302,50,0,50,2200,4,3,1,274,unknown,SteingroverInPrep,2
27303,50,0,50,2250,4,4,1,274,unknown,SteingroverInPrep,2
27304,100,-1250,-1150,1100,2,5,1,274,unknown,SteingroverInPrep,2
27305,100,0,100,1200,2,6,1,274,unknown,SteingroverInPrep,2
27306,50,0,50,1250,3,7,1,274,unknown,SteingroverInPrep,2
27307,100,0,100,1350,1,8,1,274,unknown,SteingroverInPrep,2
27308,100,0,100,1450,2,9,1,274,unknown,SteingroverInPrep,2
27309,50,-250,-200,1250,4,10,1,274,unknown,SteingroverInPrep,2
27310,50,0,50,1300,4,11,1,274,unknown,SteingroverInPrep,2
27311,50,0,50,1350,4,12,1,274,unknown,SteingroverInPrep,2
27312,50,-50,0,1350,3,13,1,274,unknown,SteingroverInPrep,2
27313,100,0,100,1450,2,14,1,274,unknown,SteingroverInPrep,2
27314,50,0,50,1500,4,15,1,274,unknown,SteingroverInPrep,2
27315,100,0,100,1600,1,16,1,274,unknown,SteingroverInPrep,2
27316,50,0,50,1650,3,17,1,274,unknown,SteingroverInPrep,2
27317,100,0,100,1750,2,18,1,274,unknown,SteingroverInPrep,2
27318,100,0,100,1850,2,19,1,274,unknown,SteingroverInPrep,2
27319,50,0,50,1900,4,20,1,274,unknown,SteingroverInPrep,2
27320,50,0,50,1950,3,21,1,274,unknown,SteingroverInPrep,2
27321,100,0,100,2050,2,22,1,274,unknown,SteingroverInPrep,2
27322,100,0,100,2150,1,23,1,274,unknown,SteingroverInPrep,2
27323,100,0,100,2250,2,24,1,274,unknown,SteingroverInPrep,2
27324,50,-50,0,2250,3,25,1,274,unknown,SteingroverInPrep,2
27325,50,0,50,2300,4,26,1,274,unknown,SteingroverInPrep,2
27326,100,-150,-50,2250,1,27,1,274,unknown,SteingroverInPrep,2
27327,100,0,100,2350,2,28,1,274,unknown,SteingroverInPrep,2
27328,50,0,50,2400,3,29,1,274,unknown,SteingroverInPrep,2
27329,100,0,100,2500,2,30,1,274,unknown,SteingroverInPrep,2
27330,100,0,100,2600,2,31,1,274,unknown,SteingroverInPrep,2
27331,100,0,100,2700,2,32,1,274,unknown,SteingroverInPrep,2
27332,100,0,100,2800,2,33,1,274,unknown,SteingroverInPrep,2
27333,50,0,50,2850,4,34,1,274,unknown,SteingroverInPrep,2
27334,50,-50,0,2850,3,35,1,274,unknown,SteingroverInPrep,2
27335,50,-50,0,2850,3,36,1,274,unknown,SteingroverInPrep,2
27336,100,-200,-100,2750,1,37,1,274,unknown,SteingroverInPrep,2
27337,100,-350,-250,2500,1,38,1,274,unknown,SteingroverInPrep,2
27338,100,0,100,2600,2,39,1,274,unknown,SteingroverInPrep,2
27339,100,0,100,2700,2,40,1,274,unknown,SteingroverInPrep,2
27340,100,0,100,2800,2,41,1,274,unknown,SteingroverInPrep,2
27341,50,0,50,2850,4,42,1,274,unknown,SteingroverInPrep,2
27342,100,0,100,2950,2,43,1,274,unknown,SteingroverInPrep,2
27343,100,-250,-150,2800,1,44,1,274,unknown,SteingroverInPrep,2
27344,100,-1250,-1150,1650,2,45,1,274,unknown,SteingroverInPrep,2
27345,50,-50,0,1650,3,46,1,274,unknown,SteingroverInPrep,2
27346,100,0,100,1750,2,47,1,274,unknown,SteingroverInPrep,2
27347,100,0,100,1850,2,48,1,274,unknown,SteingroverInPrep,2
27348,50,-250,-200,1650,4,49,1,274,unknown,SteingroverInPrep,2
27349,100,-1250,-1150,500,2,50,1,274,unknown,SteingroverInPrep,2
27350,100,-300,-200,300,1,51,1,274,unknown,SteingroverInPrep,2
27351,50,0,50,350,3,52,1,274,unknown,SteingroverInPrep,2
27352,50,-50,0,350,3,53,1,274,unknown,SteingroverInPrep,2
27353,100,0,100,450,2,54,1,274,unknown,SteingroverInPrep,2
27354,100,0,100,550,2,55,1,274,unknown,SteingroverInPrep,2
27355,100,0,100,650,2,56,1,274,unknown,SteingroverInPrep,2
27356,100,0,100,750,2,57,1,274,unknown,SteingroverInPrep,2
27357,50,0,50,800,4,58,1,274,unknown,SteingroverInPrep,2
27358,100,0,100,900,1,59,1,274,unknown,SteingroverInPrep,2
27359,50,0,50,950,3,60,1,274,unknown,SteingroverInPrep,2
27360,100,0,100,1050,2,61,1,274,unknown,SteingroverInPrep,2
27361,100,0,100,1150,2,62,1,274,unknown,SteingroverInPrep,2
27362,50,0,50,1200,4,63,1,274,unknown,SteingroverInPrep,2
27363,100,0,100,1300,1,64,1,274,unknown,SteingroverInPrep,2
27364,100,0,100,1400,2,65,1,274,unknown,SteingroverInPrep,2
27365,50,0,50,1450,3,66,1,274,unknown,SteingroverInPrep,2
27366,100,0,100,1550,2,67,1,274,unknown,SteingroverInPrep,2
27367,100,-350,-250,1300,1,68,1,274,unknown,SteingroverInPrep,2
27368,50,-50,0,1300,3,69,1,274,unknown,SteingroverInPrep,2
27369,50,-50,0,1300,3,70,1,274,unknown,SteingroverInPrep,2
27370,50,-50,0,1300,3,71,1,274,unknown,SteingroverInPrep,2
27371,50,0,50,1350,4,72,1,274,unknown,SteingroverInPrep,2
27372,100,0,100,1450,2,73,1,274,unknown,SteingroverInPrep,2
27373,50,0,50,1500,4,74,1,274,unknown,SteingroverInPrep,2
27374,100,0,100,1600,2,75,1,274,unknown,SteingroverInPrep,2
27375,100,-200,-100,1500,1,76,1,274,unknown,SteingroverInPrep,2
27376,100,0,100,1600,2,77,1,274,unknown,SteingroverInPrep,2
27377,100,0,100,1700,2,78,1,274,unknown,SteingroverInPrep,2
27378,100,0,100,1800,2,79,1,274,unknown,SteingroverInPrep,2
27379,100,-1250,-1150,650,2,80,1,274,unknown,SteingroverInPrep,2
27380,50,0,50,700,3,81,1,274,unknown,SteingroverInPrep,2
27381,50,0,50,750,4,82,1,274,unknown,SteingroverInPrep,2
27382,100,0,100,850,2,83,1,274,unknown,SteingroverInPrep,2
27383,50,0,50,900,3,84,1,274,unknown,SteingroverInPrep,2
27384,100,-300,-200,700,1,85,1,274,unknown,SteingroverInPrep,2
27385,50,-50,0,700,3,86,1,274,unknown,SteingroverInPrep,2
27386,100,0,100,800,2,87,1,274,unknown,SteingroverInPrep,2
27387,100,0,100,900,2,88,1,274,unknown,SteingroverInPrep,2
27388,50,0,50,950,4,89,1,274,unknown,SteingroverInPrep,2
27389,100,0,100,1050,2,90,1,274,unknown,SteingroverInPrep,2
27390,50,0,50,1100,3,91,1,274,unknown,SteingroverInPrep,2
27391,100,0,100,1200,1,92,1,274,unknown,SteingroverInPrep,2
27392,100,0,100,1300,2,93,1,274,unknown,SteingroverInPrep,2
27393,50,-50,0,1300,3,94,1,274,unknown,SteingroverInPrep,2
27394,50,0,50,1350,4,95,1,274,unknown,SteingroverInPrep,2
27395,100,0,100,1450,2,96,1,274,unknown,SteingroverInPrep,2
27396,100,0,100,1550,2,97,1,274,unknown,SteingroverInPrep,2
27397,100,-1250,-1150,400,2,98,1,274,unknown,SteingroverInPrep,2
27398,100,0,100,500,1,99,1,274,unknown,SteingroverInPrep,2
27399,100,-150,-50,450,1,100,1,274,unknown,SteingroverInPrep,2
27400,100,-300,-200,1800,1,1,1,275,unknown,SteingroverInPrep,2
27401,50,0,50,1850,3,2,1,275,unknown,SteingroverInPrep,2
27402,100,0,100,1950,2,3,1,275,unknown,SteingroverInPrep,2
27403,100,-350,-250,1700,1,4,1,275,unknown,SteingroverInPrep,2
27404,100,0,100,1800,2,5,1,275,unknown,SteingroverInPrep,2
27405,50,0,50,1850,4,6,1,275,unknown,SteingroverInPrep,2
27406,100,0,100,1950,2,7,1,275,unknown,SteingroverInPrep,2
27407,100,0,100,2050,2,8,1,275,unknown,SteingroverInPrep,2
27408,100,-1250,-1150,900,2,9,1,275,unknown,SteingroverInPrep,2
27409,50,-50,0,900,3,10,1,275,unknown,SteingroverInPrep,2
27410,50,0,50,950,4,11,1,275,unknown,SteingroverInPrep,2
27411,100,0,100,1050,1,12,1,275,unknown,SteingroverInPrep,2
27412,100,0,100,1150,1,13,1,275,unknown,SteingroverInPrep,2
27413,100,0,100,1250,1,14,1,275,unknown,SteingroverInPrep,2
27414,50,-50,0,1250,3,15,1,275,unknown,SteingroverInPrep,2
27415,50,0,50,1300,4,16,1,275,unknown,SteingroverInPrep,2
27416,100,0,100,1400,2,17,1,275,unknown,SteingroverInPrep,2
27417,100,0,100,1500,2,18,1,275,unknown,SteingroverInPrep,2
27418,100,0,100,1600,2,19,1,275,unknown,SteingroverInPrep,2
27419,50,0,50,1650,4,20,1,275,unknown,SteingroverInPrep,2
27420,50,0,50,1700,3,21,1,275,unknown,SteingroverInPrep,2
27421,100,-150,-50,1650,1,22,1,275,unknown,SteingroverInPrep,2
27422,50,-50,0,1650,3,23,1,275,unknown,SteingroverInPrep,2
27423,50,0,50,1700,4,24,1,275,unknown,SteingroverInPrep,2
27424,100,0,100,1800,2,25,1,275,unknown,SteingroverInPrep,2
27425,100,0,100,1900,2,26,1,275,unknown,SteingroverInPrep,2
27426,50,-50,0,1900,3,27,1,275,unknown,SteingroverInPrep,2
27427,50,-250,-200,1700,4,28,1,275,unknown,SteingroverInPrep,2
27428,100,0,100,1800,2,29,1,275,unknown,SteingroverInPrep,2
27429,100,0,100,1900,2,30,1,275,unknown,SteingroverInPrep,2
27430,100,0,100,2000,2,31,1,275,unknown,SteingroverInPrep,2
27431,100,-250,-150,1850,1,32,1,275,unknown,SteingroverInPrep,2
27432,50,-50,0,1850,3,33,1,275,unknown,SteingroverInPrep,2
27433,50,0,50,1900,4,34,1,275,unknown,SteingroverInPrep,2
27434,50,0,50,1950,4,35,1,275,unknown,SteingroverInPrep,2
27435,100,0,100,2050,2,36,1,275,unknown,SteingroverInPrep,2
27436,100,0,100,2150,2,37,1,275,unknown,SteingroverInPrep,2
27437,50,0,50,2200,3,38,1,275,unknown,SteingroverInPrep,2
27438,50,0,50,2250,4,39,1,275,unknown,SteingroverInPrep,2
27439,100,0,100,2350,2,40,1,275,unknown,SteingroverInPrep,2
27440,100,0,100,2450,2,41,1,275,unknown,SteingroverInPrep,2
27441,100,0,100,2550,2,42,1,275,unknown,SteingroverInPrep,2
27442,50,0,50,2600,3,43,1,275,unknown,SteingroverInPrep,2
27443,50,0,50,2650,4,44,1,275,unknown,SteingroverInPrep,2
27444,100,0,100,2750,2,45,1,275,unknown,SteingroverInPrep,2
27445,100,-1250,-1150,1600,2,46,1,275,unknown,SteingroverInPrep,2
27446,50,0,50,1650,3,47,1,275,unknown,SteingroverInPrep,2
27447,50,-250,-200,1450,4,48,1,275,unknown,SteingroverInPrep,2
27448,50,0,50,1500,3,49,1,275,unknown,SteingroverInPrep,2
27449,50,0,50,1550,3,50,1,275,unknown,SteingroverInPrep,2
27450,100,-200,-100,1450,1,51,1,275,unknown,SteingroverInPrep,2
27451,100,0,100,1550,2,52,1,275,unknown,SteingroverInPrep,2
27452,100,-1250,-1150,400,2,53,1,275,unknown,SteingroverInPrep,2
27453,50,-50,0,400,3,54,1,275,unknown,SteingroverInPrep,2
